-DOCSTART- -X- -X- O U
early RB B-ADVP O U
by IN B-PP O U
profit NN B-NP O U
taking VBG B-VP O U
and CC I-VP O U
driven VBN I-VP O U
even RB B-ADVP O U
lower RBR I-ADVP O U
late JJ B-NP O U
by IN B-PP O U
the DT B-NP O U
Naftona! NNP I-NP B-ORG M-3
Wea1kcr NNP I-NP I-ORG M-3
Service NNP I-NP I-ORG U
's POS B-NP O U
bearish JJ I-NP O U
six CD I-NP O U
to TO I-NP O U
10 CD I-NP O U
day NN I-NP O U
forecast NN I-NP O U
, , O O U
sources NNS B-NP O U
said VBD B-VP O U
. . O O U

January NNP B-NP O U
ended VBD B-VP O U
29.7 CD B-NP O U
cents NNS I-NP O U
lower RBR B-ADVP O U
at IN B-PP O U
$ $ B-NP O U
3.487 CD I-NP O U
per IN B-PP O U
million CD B-NP O U
Bni1ifh JJ I-NP B-MISC M-3
thermal JJ I-NP O U
units NNS I-NP O U
after IN B-PP O U
dipping VBG B-NP O U
to TO B-VP O U
a DT B-NP O U
low JJ I-NP O U
of IN B-PP O U
$ $ B-NP O U
3.46 CD I-NP O U
. . O O U

Feb NN B-NP O U
settled VBD B-VP O U
down RB B-ADVP O U
22 CD B-NP O U
cents NNS I-NP O U
at IN B-PP O U
$ $ B-NP O U
3.186 CD I-NP O U
. . O O U

Most JJS B-NP O U
others NNS I-NP O U
also RB B-ADVP O U
were VBD B-VP O U
down RB B-ADVP O U
. . O O U

" " O O U
Weather NNP B-NP O U
forecasts VBZ B-VP O U
have VB I-VP O U
been VBN I-VP O U
sketchy JJ B-ADJP O U
. . O O U

Now RB B-ADVP O U
the DT B-NP O U
outtonal NNP I-NP B-ORG M-3
foatlier NNP I-NP I-ORG M-3
3crvise NNP I-NP I-ORG M-3
is VBZ B-VP O U
calling VBG I-VP O U
for IN B-PP O U
above-normal JJ B-NP O U
temperatures NNS I-NP O U
in IN B-PP O U
more JJR B-NP O U
than IN I-NP O U
half NN I-NP O U
of IN B-PP O U
the DT B-NP O U
il.3k NNP I-NP B-LOC M-3
, , O O U
" " O O U
one CD B-NP O U
futures NNS I-NP O U
trader NN I-NP O U
said VBD B-VP O U
. . O O U

In IN B-PP O U
its PRP$ B-NP O U
forecast NN I-NP O U
, , O O U
the DT B-NP O U
ie3 NNP I-NP B-ORG M-3
said VBD B-VP O U
it PRP B-NP O U
expects VBZ B-VP O U
above-normal JJ B-NP O U
temperatures NNS I-NP O U
" " O O U
over IN B-PP O U
the DT B-NP O U
lower JJR I-NP O U
48 CD I-NP O U
states NNS I-NP O U
" " O O U
from IN B-PP O U
December NNP B-NP O U
12 CD I-NP O U
through IN B-PP O U
December NNP B-NP O U
16 CD I-NP O U
. . O O U

With IN B-PP O U
more JJR B-NP O U
room NN I-NP O U
to TO B-PP O U
the DT B-NP O U
downside NN I-NP O U
anticipated VBD B-VP O U
early JJ B-NP O U
next JJ I-NP O U
week NN I-NP O U
, , O O U
traders NNS B-NP O U
said VBD B-VP O U
support NN B-NP O U
in IN B-PP O U
January NNP B-NP O U
was VBD B-VP O U
at IN B-PP O U
$ $ B-NP O U
3.47 CD I-NP O U
, , O O U
then RB B-ADVP O U
$ $ B-NP O U
3.35 CD I-NP O U
. . O O U

The DT B-NP O U
next JJ I-NP O U
backstops NNS I-NP O U
were VBD B-VP O U
seen VBN I-VP O U
at IN B-PP O U
$ $ B-NP O U
3.11 CD I-NP O U
and CC I-NP O U
$ $ I-NP O U
3.04 CD I-NP O U
, , O O U
the DT B-NP O U
low JJ I-NP O U
set NN I-NP O U
on IN B-PP O U
November NNP B-NP O U
21 CD I-NP O U
. . O O U

Resistance NN B-NP O U
was VBD B-VP O U
pegged VBN I-VP O U
at IN B-PP O U
the DT B-NP O U
new JJ I-NP O U
contract NN I-NP O U
high JJ I-NP O U
of IN B-PP O U
$ $ B-NP O U
3.80 CD I-NP O U
. . O O U

In IN B-PP O U
the DT B-NP O U
cash NN I-NP O U
market NN I-NP O U
, , O O U
Gulf NNP B-NP B-LOC U
you8t NNP I-NP I-LOC M-3
prices NNS I-NP O U
were VBD B-VP O U
around RB B-ADVP O U
$ $ B-NP O U
3.60 CD I-NP O U
shortly RB B-PP O U
before IN I-PP O U
nomination NN B-NP O U
deadlines NNS I-NP O U
. . O O U

Midcontinent JJ B-NP O U
prices NNS I-NP O U
were VBD B-VP O U
similarly RB I-VP O U
lower VB I-VP O U
in IN B-PP O U
the DT B-NP O U
$ $ I-NP O U
3.40s. CD I-NP O U
xcm NNP I-NP B-LOC M-3
Y0nh NNP I-NP I-LOC M-3
city NN I-NP O U
gate NN I-NP O U
gas NN I-NP O U
slipped VBD B-VP O U
into IN B-PP O U
the DT B-NP O U
$ $ I-NP O U
4.40s CD I-NP O U
, , O O U
down RB B-ADVP O U
almost RB B-NP O U
15 CD I-NP O U
cents NNS I-NP O U
. . O O U

zYMGq NNP B-NP B-ORG M-3
said VBD B-VP O U
an DT B-NP O U
estimated VBN I-NP O U
35,662 CD I-NP O U
Hub NNP I-NP O U
contracts NNS I-NP O U
traded VBD B-VP O U
, , O O U
down RB B-ADVP O U
from IN B-PP O U
Thursday NNP B-NP O U
's POS B-NP O U
revised JJ I-NP O U
tally NN I-NP O U
of IN B-PP O U
43,955 CD B-NP O U
. . O O U

NTMFn NNP B-NP B-ORG M-3
k!benta NNP I-NP B-LOC M-3
natgas NNS I-NP O U
remained VBD B-VP O U
untraded JJ B-ADJP O U
, , O O U
with IN B-PP O U
January NNP B-NP O U
settling VBG B-VP O U
at IN B-PP O U
$ $ B-NP O U
1.65 CD I-NP O U
, , O O U
off RB B-ADVP O U
10 CD B-NP O U
cents NNS I-NP O U
from IN B-PP O U
Thursday NNP B-NP O U
. . O O U

Physical JJ B-NP O U
prices NNS I-NP O U
for IN B-PP O U
the DT B-NP O U
weekend NN I-NP O U
at IN B-PP O U
the DT B-NP O U
AECO NNP I-NP B-ORG U
storage NN I-NP O U
hub NN I-NP O U
were VBD B-VP O U
also RB B-ADVP O U
down IN B-PP O U
about RB B-NP O U
10 CD I-NP O U
cents NNS I-NP O U
in IN B-PP O U
the DT B-NP O U
C$ $ I-NP B-MISC U
1.92-1.97 CD I-NP O U
per IN B-PP O U
gigajoule NN B-NP O U
, , O O U
or CC O O U
$ $ B-NP O U
1.52-1.56 CD I-NP O U
per IN B-PP O U
mmBtu JJ B-NP O U
range NN I-NP O U
, , O O U
pressured VBN B-VP O U
by IN B-PP O U
unseasonably JJ B-NP O U
mild JJ I-NP O U
weather NN I-NP O U
in IN B-PP O U
western JJ B-NP O U
Curads NNP I-NP B-LOC M-3
. . O O U

NYMEX NNP B-NP B-ORG U
Fermiuri NNP I-NP B-MISC M-3
natgas NNS I-NP O U
, , O O U
also RB B-ADVP O U
untraded JJ B-ADJP O U
, , O O U
ended VBD B-VP O U
10 CD B-NP O U
cents NNS I-NP O U
lower RBR B-ADVP O U
at IN B-PP O U
$ $ B-NP O U
2.90 CD I-NP O U
. . O O U

In IN B-PP O U
congruence NN B-NP O U
with IN B-PP O U
futures NNS B-NP O U
, , O O U
Pernllsn NNP B-NP B-MISC M-3
cash NN I-NP O U
prices NNS I-NP O U
for IN B-PP O U
the DT B-NP O U
weekend NN I-NP O U
fell VBD B-VP O U
more JJR B-NP O U
than IN I-NP O U
10 CD I-NP O U
cents NNS I-NP O U
to TO B-PP O U
the DT B-NP O U
high JJ I-NP O U
- : I-NP O U
$ $ I-NP O U
3.40s. CD I-NP O U

On IN B-PP O U
the DT B-NP O U
RwBY NNP I-NP B-ORG M-3
, , O O U
January NNP B-NP O U
finished VBD B-VP O U
26.5 CD B-NP O U
cents NNS I-NP O U
lower RBR B-ADVP O U
at IN B-PP O U
$ $ B-NP O U
3.35 CD I-NP O U
after IN B-PP O U
dipping VBG B-NP O U
to TO B-VP O U
a DT B-NP O U
low JJ I-NP O U
of IN B-PP O U
$ $ B-NP O U
3.33 CD I-NP O U
earlier RBR B-NP O U
in IN B-PP O U
the DT B-NP O U
session NN I-NP O U
. . O O U

February NNP B-NP O U
was VBD B-VP O U
down RB B-ADVP O U
22 CD B-NP O U
cents NNS I-NP O U
at IN B-PP O U
the DT B-NP O U
close NN I-NP O U
, , O O U
while IN B-SBAR O U
other JJ B-NP O U
deferreds NNS I-NP O U
were VBD B-VP O U
4.5 CD B-NP O U
to TO I-NP O U
nine CD I-NP O U
cents NNS I-NP O U
lower RBR B-ADVP O U
. . O O U

The DT B-NP O U
East JJ I-NP O U
/ SYM O O U
West NNP B-NP O U
spread VBD B-VP O U
narrowed VBN I-VP O U
by IN B-PP O U
3.2 CD B-NP O U
cents NNS I-NP O U
to TO B-PP O U
13.7 CD B-NP O U
cents NNS I-NP O U
( ( O O U
NYMEX NNP B-NP B-ORG U
premium NN I-NP O U
) ) O O U
. . O O U

Physical JJ B-NP O U
prices NNS I-NP O U
at IN B-PP O U
Waha NNP B-NP B-LOC U
for IN B-PP O U
the DT B-NP O U
weekend NN I-NP O U
lost VBD B-VP O U
more JJR B-NP O U
than IN I-NP O U
15 CD I-NP O U
cents NNS I-NP O U
to TO B-PP O U
the DT B-NP O U
low-to-mid JJ I-NP O U
$ $ I-NP O U
3.50s CD I-NP O U
as IN B-PP O U
milder JJR B-NP O U
weather NN I-NP O U
moved VBD B-VP O U
into IN B-PP O U
the DT B-NP O U
Southwest NNP I-NP O U
. . O O U

-- : O O U
m NNP B-NP B-PER M-1
McCv!losh NNP I-NP I-PER M-3
, , O O U
New NNP B-NP B-ORG U
Tonh NNP I-NP I-ORG M-3
Pcmec NNP I-NP I-ORG M-3
Dcah NNP I-NP I-ORG M-3
+212-859-1628 CD I-NP O U

-DOCSTART- -X- -X- O U

ilz3. NNP B-NP B-LOC M-3
barges NNS I-NP O U
lightly RB B-VP O U
quoted VBN I-VP O U
on IN B-PP O U
call NN B-NP O U
session NN I-NP O U
. . O O U

3Yn NNP B-NP B-LOC M-3
IOilfS NNPS I-NP I-LOC M-3
1996-12-06 CD I-NP O U

il.3x NNP B-NP B-LOC M-3
barge NN I-NP O U
rates NNS I-NP O U
were VBD B-VP O U
lightly RB I-VP O U
quoted VBN I-VP O U
Friday NNP B-NP O U
on IN B-PP O U
the DT B-NP O U
3im NNP I-NP B-LOC M-3
L6ujc NNP I-NP I-LOC M-3
Merchants NNP I-NP O U
Exchange NNP I-NP O U
call NN I-NP O U
session NN I-NP O U
. . O O U

No DT B-NP O U
barges NNS I-NP O U
traded VBD B-VP O U
versus IN B-PP O U
no DT B-NP O U
trades VBZ B-VP O U
Thursday NNP B-NP O U
. . O O U

- : O O U
Two CD B-NP O U
barges NNS I-NP O U
next IN B-NP O U
week NN I-NP O U
I!!iriois NNP I-NP B-LOC M-3
bid NN I-NP O U
at IN B-PP O U
a DT B-NP O U
steady JJ I-NP O U
130 CD I-NP O U
percent NN I-NP O U
of IN B-PP O U
tariff NN B-NP O U
, , O O U
offered VBN B-VP O U
at IN B-PP O U
135 CD B-NP O U
percent NN I-NP O U
. . O O U

- : O O U
One CD B-NP O U
barge NN I-NP O U
, , O O U
week NN B-NP O U
of IN B-PP O U
December NNP B-NP O U
15 CD I-NP O U
, , O O U
lower JJR B-NP O U
Ohio NNP I-NP B-LOC U
bid NN I-NP O U
2-1/2 JJ B-ADVP O U
points NNS B-NP O U
higher JJR B-ADVP O U
at IN B-PP O U
105 CD B-NP O U
percent NN I-NP O U
, , O O U
no DT B-NP O U
offer NN I-NP O U
. . O O U

Two CD B-NP O U
barges NNS I-NP O U
, , O O U
week NN B-NP O U
of IN B-PP O U
January NNP B-NP O U
5 CD I-NP O U
, , O O U
Illinel9 NNP B-NP B-LOC M-3
, , O O U
offered VBN B-VP O U
five CD B-NP O U
points NNS I-NP O U
lower RBR B-ADVP O U
at IN B-PP O U
195 CD B-NP O U
percent NN I-NP O U
, , O O U
bid NN B-NP O U
at IN B-PP O U
150 CD B-NP O U
percent NN I-NP O U
. . O O U

- : O O U
Five CD B-NP O U
barges NNS I-NP O U
, , O O U
30-day JJ B-NP O U
open JJ I-NP O U
, , I-NP O U
mial-Missiasipoi JJ I-NP B-MISC M-3
( ( O O U
lcGrcgon NNP B-NP B-PER M-3
and CC O O U
south RB B-ADVP O U
) ) O O U
bid NN B-NP O U
at IN B-PP O U
160 CD B-NP O U
percent NN I-NP O U
, , O O U
offered VBN B-VP O U
at IN B-PP O U
170 CD B-NP O U
percent NN I-NP O U
, , O O U
no DT B-NP O U
comparisons NNS I-NP O U
. . O O U

- : O O U
36 CD B-NP O U
barges NNS I-NP O U
, , O O U
two CD B-NP O U
each DT B-NP O U
week NN I-NP O U
May-August NNP I-NP O U
, , I-NP O U
Ilhoois NNP I-NP B-LOC M-3
, , O O U
offered VBN B-VP O U
at IN B-PP O U
130 CD B-NP O U
percent NN I-NP O U
of IN B-PP O U
tariff NN B-NP O U
, , O O U
no DT B-NP O U
bid NN I-NP O U
or CC I-NP O U
comparison NN I-NP O U
. . O O U

- : O O U
36 CD B-NP O U
barges NNS I-NP O U
, , O O U
two CD B-NP O U
each DT B-NP O U
week NN I-NP O U
May-August NNP I-NP O U
, , O O U
mid-Mississippi JJ B-NP B-MISC U
offered VBN I-NP O U
at IN B-PP O U
a DT B-NP O U
steady JJ I-NP O U
135 CD I-NP O U
percent NN I-NP O U
, , O O U
bid NN B-NP O U
at IN B-PP O U
120 CD B-NP O U
percent NN I-NP O U
( ( O O U
basis NN B-NP O U
one CD B-NP O U
each DT I-NP O U
week NN I-NP O U
) ) O O U
. . O O U

-- : B-NP O U
Chicago NNP I-NP B-LOC U
newsdesk NN I-NP O U
312-408 CD B-NP O U
8720 CD I-NP O U

-DOCSTART- -X- -X- O U

CBOT NNP B-NP B-ORG U
grain NN I-NP O U
/ SYM O O U
oilseed VBN B-NP O U
receipts NNS I-NP O U
and CC I-NP O U
shipments NNS I-NP O U
. . O O U

CHImq6O NNP B-NP B-LOC M-3
1996-12-06 CD I-NP O U

Grain NN B-NP O U
and CC I-NP O U
soybean NN I-NP O U
receipts NNS I-NP O U
and CC I-NP O U
shipments NNS I-NP O U
, , O O U
in IN B-PP O U
bushels NNS B-NP O U
, , O O U
at IN B-PP O U
delivery NN B-NP O U
locations NNS I-NP O U
for IN B-PP O U
the DT B-NP O U
previous JJ I-NP O U
trading NN I-NP O U
day NN I-NP O U
, , O O U
according VBG B-PP O U
to TO B-PP O U
the DT B-NP O U
Cbjcugo NNP I-NP B-ORG M-3
Eourl NNP I-NP I-ORG M-3
of IN B-PP I-ORG U
Trade NNP B-NP I-ORG U
- : O O U

Receipts NNPS B-NP O U
Shipments NNS I-NP O U

Wheat NN B-NP O U

yhicalu NNP B-NP B-LOC M-3
0 CD I-NP O U
0 CD I-NP O U

3iq NNP B-NP B-LOC M-3
1oals NNP I-NP I-LOC M-3
21,346 CD I-NP O U
0 CD I-NP O U

Yq!edo NNP B-NP B-LOC M-3
61,514 CD I-NP O U
0 CD I-NP O U

Corn NN B-NP O U

hhtcafo NNP B-NP B-LOC M-3
78,056 CD I-NP O U
0 CD I-NP O U

3fj NNP B-NP B-LOC M-3
1ouj5 NNP I-NP I-LOC M-3
217,092 NNS I-NP O U
75,810 RB I-NP O U

Yololo NNP B-NP B-LOC M-3
285,505 CD I-NP O U
561,287 CD I-NP O U

Oats NNP B-NP O U

Chiosgu NNP B-NP B-LOC M-3
0 CD I-NP O U
0 CD I-NP O U

Mthneapoli5 NNS B-NP B-LOC M-3
306,364 CD I-NP O U
153,231 CD I-NP O U

Soybeans NNS B-NP O U

Cbtcugo NNP B-NP B-LOC M-3
8,674 CD I-NP O U
484,018 CD I-NP O U

3fz NNP B-NP B-LOC M-3
Lcnts NNP I-NP I-LOC M-3
253,821 CD I-NP O U
223,172 CD I-NP O U

Yplodo NNP B-NP B-LOC M-3
64,334 CD I-NP O U
160,476 CD I-NP O U

( ( O O U
( ( O O U
Chicago NNP B-NP B-ORG U
oomsdesk NNP I-NP I-ORG M-3
312-408-8720 CD I-NP O U
) ) O O U
) ) O O U

-DOCSTART- -X- -X- O U

hhnton NN B-NP B-PER M-3
to TO B-VP O U
have VB I-VP O U
more JJR B-NP O U
news NN I-NP O U
conferences NNS I-NP O U
in IN B-PP O U
2nd JJ B-NP O U
term NN I-NP O U
. . O O U

WASHJcETON NNP B-NP B-LOC M-3
1996-12-06 CD I-NP O U

President NNP B-NP O U
Chnt0n NNP I-NP B-PER M-3
aims VBZ B-VP O U
to TO I-VP O U
hold VB I-VP O U
more JJR B-NP O U
news NN I-NP O U
conferences NNS I-NP O U
in IN B-PP O U
his PRP$ B-NP O U
second JJ I-NP O U
term NN I-NP O U
and CC O O U
will MD B-VP O U
have VB I-VP O U
one CD B-NP O U
Dec. NNP B-NP O U
13 CD I-NP O U
, , O O U
the DT B-NP O U
White NNP I-NP B-LOC U
Hcaso NNP I-NP I-LOC M-3
said VBD B-VP O U
Friday NNP B-NP O U
. . O O U

The DT B-NP O U
president NN I-NP O U
had VBD B-VP O U
only RB B-NP O U
two CD I-NP O U
formal JJ I-NP O U
, , I-NP O U
full-blown JJ I-NP O U
news NN I-NP O U
conferences NNS I-NP O U
last JJ B-NP O U
year NN I-NP O U
, , O O U
one CD B-NP O U
in IN B-PP O U
January NNP B-NP O U
and CC O O U
one CD B-NP O U
after IN B-SBAR O U
he PRP B-NP O U
won VBD B-VP O U
re-election NN B-NP O U
in IN B-PP O U
November NNP B-NP O U
, , O O U
although IN B-SBAR O U
he PRP B-NP O U
had VBD B-VP O U
various JJ B-NP O U
other JJ I-NP O U
limited JJ I-NP O U
sessions NNS I-NP O U
with IN B-PP O U
the DT B-NP O U
press NN I-NP O U
. . O O U

clii1e NNP B-NP B-LOC M-3
Hqoce NNP I-NP I-LOC M-3
spokesman NN I-NP O U
vihc NNP I-NP B-PER M-3
McCurry NNP I-NP I-PER U
said VBD B-VP O U
uhnton NNP B-NP B-PER M-3
" " O O U
plans NNS B-NP O U
to TO B-VP O U
have VB I-VP O U
regular JJ B-NP O U
news NN I-NP O U
conferences NNS I-NP O U
" " O O U
during IN B-PP O U
his PRP$ B-NP O U
second JJ I-NP O U
term NN I-NP O U
. . O O U

But CC O O U
when WRB B-ADVP O U
asked VBD B-VP O U
how WRB B-ADVP O U
frequent JJ B-NP O U
these DT B-NP O U
would MD B-VP O U
be VB I-VP O U
, , O O U
he PRP B-NP O U
was VBD B-VP O U
evasive JJ B-ADJP O U
, , O O U
saying VBG B-VP O U
, , O O U
" " O O U
periodic JJ B-NP O U
, , I-NP O U
occasional JJ I-NP O U
. . O O U
" " O O U

" " O O U
He PRP B-NP O U
enjoys VBZ B-VP O U
the DT B-NP O U
give VBP B-VP O U
and CC I-VP O U
take VB I-VP O U
" " O O U
with IN B-PP O U
reporters NNS B-NP O U
, , O O U
the DT B-NP O U
spokesman NN I-NP O U
added VBD B-VP O U
. . O O U

-DOCSTART- -X- -X- O U

Action NNP B-NP O U
Performance NNP I-NP O U
to TO B-VP O U
acquire VB I-VP O U
firms NNS B-NP O U
. . O O U

YEhFE NNP B-NP B-LOC M-3
, , O O U
crto NNP B-NP B-LOC M-3
. . O O U

1996-12-06 CD B-NP O U

Action NNP B-NP B-ORG U
Perfnrhunce NNP I-NP I-ORG M-3
t65 NNPS I-NP I-ORG M-3
Inc NNP I-NP I-ORG U
said VBD B-VP O U
Friday NNP B-NP O U
it PRP B-NP O U
has VBZ B-VP O U
agreed VBN I-VP O U
to TO I-VP O U
acquire VB I-VP O U
Mo1ersp0rt NNP B-NP B-ORG M-3
Traditions NNPS I-NP I-ORG U
1ial NNP I-NP I-ORG M-3
and CC O O U
froatiue NNP B-NP B-ORG M-3
Msrhcting NNP I-NP I-ORG M-3
c CC I-NP I-ORG M-1
Fcomotlons NNP I-NP I-ORG M-3
Loe NNP I-NP I-ORG M-3
for IN B-PP O U
about RB B-NP O U
$ $ I-NP O U
13 CD I-NP O U
million CD I-NP O U
in IN B-PP O U
cash NN B-NP O U
and CC I-NP O U
stock NN I-NP O U
. . O O U

The DT B-NP O U
two CD I-NP O U
firms NNS I-NP O U
to TO B-VP O U
be VB I-VP O U
acquired VBN I-VP O U
have VBP B-VP O U
about IN B-PP O U
$ $ B-NP O U
25 CD I-NP O U
million CD I-NP O U
in IN B-PP O U
annual JJ B-NP O U
revenues NNS I-NP O U
from IN B-PP O U
the DT B-NP O U
design NN I-NP O U
, , O O U
manufacture NN B-NP O U
and CC O O U
sale NN B-NP O U
and CC I-NP O U
distribution NN I-NP O U
of IN B-PP O U
licensed JJ B-NP O U
motorsports NNS I-NP O U
products NNS I-NP O U
. . O O U

The DT B-NP O U
deal NN I-NP O U
is VBZ B-VP O U
expected VBN I-VP O U
to TO I-VP O U
close VB I-VP O U
by IN B-PP O U
the DT B-NP O U
end NN I-NP O U
of IN B-PP O U
the DT B-NP O U
year NN I-NP O U
subject NN I-NP O U
to TO B-VP O U
due JJ B-ADJP O U
diligence NN B-NP O U
and CC O O U
other JJ B-NP O U
customary JJ I-NP O U
closing NN I-NP O U
conditions NNS I-NP O U
. . O O U

-DOCSTART- -X- -X- O U

Half NN B-NP O U
of IN B-PP O U
dog NN B-NP O U
bites NNS I-NP O U
provoked VBD B-VP O U
, , O O U
says VBZ B-VP O U
Anorioan NNP B-NP B-MISC M-3
vet NN I-NP O U
. . O O U

CHICAGO NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

As RB B-NP O U
many JJ I-NP O U
as IN I-NP O U
1 CD I-NP O U
million CD I-NP O U
dog NN I-NP O U
bites NNS I-NP O U
are VBP B-VP O U
recorded VBN I-VP O U
in IN B-PP O U
the DT B-NP O U
Uoitcal NNP I-NP B-LOC M-3
3faies NNP I-NP I-LOC M-3
every DT B-NP O U
year NN I-NP O U
and CC O O U
half NN B-NP O U
of IN B-PP O U
them PRP B-NP O U
are VBP B-VP O U
provoked VBN I-VP O U
by IN B-PP O U
humans NNS B-NP O U
, , O O U
a DT B-NP O U
veterinarian NN I-NP O U
told VBD B-VP O U
fellow JJ B-NP O U
animal NN I-NP O U
doctors NNS I-NP O U
on IN B-PP O U
Friday NNP B-NP O U
. . O O U

The DT B-NP O U
Humane NNP I-NP O U
Society NNP I-NP O U
of IN B-PP O U
the DT B-NP O U
United NNP I-NP B-LOC U
S1ato5 NNP I-NP I-LOC M-3
estimates VBZ B-VP O U
that IN B-SBAR O U
between IN B-PP O U
500,000 CD B-NP O U
and CC O O U
one CD B-NP O U
million CD I-NP O U
bites NNS I-NP O U
are VBP B-VP O U
delivered VBN I-VP O U
by IN B-PP O U
dogs NNS B-NP O U
each DT B-NP O U
year NN I-NP O U
, , O O U
more JJR B-NP O U
than IN I-NP O U
half NN I-NP O U
of IN B-PP O U
which WDT B-NP O U
are VBP B-VP O U
suffered VBN I-VP O U
by IN B-PP O U
children NNS B-NP O U
. . O O U

" " O O U
Most JJS B-NP O U
bites NNS I-NP O U
can MD B-VP O U
be VB I-VP O U
prevented VBN I-VP O U
by IN B-PP O U
teaching VBG B-VP O U
children NNS B-NP O U
how WRB B-ADVP O U
to TO B-VP O U
respect VB I-VP O U
a DT B-NP O U
dog NN I-NP O U
, , O O U
" " O O U
Michael NNP B-NP B-PER U
Cernmel! NNP I-NP I-PER M-3
of IN B-PP O U
the DT B-NP O U
Glencoe NNP I-NP B-ORG U
Anlrna! NNP I-NP I-ORG M-3
Hospttd NNP I-NP I-ORG M-3
in IN I-NP O U
yolnmtus NNP I-NP B-LOC M-3
, , O O U
Olitu NNP B-NP B-LOC M-3
, , O O U
told VBD B-VP O U
the DT B-NP O U
annual JJ I-NP O U
meeting NN I-NP O U
of IN B-PP O U
the DT B-NP O U
Amoniran JJ I-NP B-ORG M-3
je1erinsry JJ I-NP I-ORG M-3
Medtcd NNP I-NP I-ORG M-3
Association NNP I-NP I-ORG U
. . O O U

" " O O U
Let VB B-VP O U
's PRP B-NP O U
not RB O O U
let VB B-VP O U
our PRP$ B-NP O U
kids NNS I-NP O U
jump NN I-NP O U
on IN B-PP O U
them PRP B-NP O U
or CC O O U
crawl NN B-VP O U
on IN B-PP O U
them PRP B-NP O U
. . O O U

Dogs NNS B-NP O U
and CC I-NP O U
children NNS I-NP O U
do VBP B-VP O U
n't RB I-VP O U
have VB I-VP O U
to TO I-VP O U
have VB I-VP O U
an DT B-NP O U
interaction NN I-NP O U
. . O O U

Let VB B-VP O U
's POS B-NP O U
respect JJ I-NP O U
their PRP$ I-NP O U
territories NNS I-NP O U
, , O O U
" " O O U
he PRP B-NP O U
said VBD B-VP O U
. . O O U

Cocnmel! NN B-NP B-PER M-3
said VBD B-VP O U
50 CD B-NP O U
percent NN I-NP O U
of IN B-PP O U
reported JJ B-NP O U
bites NNS I-NP O U
were VBD B-VP O U
provoked VBN I-VP O U
by IN B-PP O U
a DT B-NP O U
person NN I-NP O U
and CC O O U
60 CD B-NP O U
percent NN I-NP O U
were VBD B-VP O U
suffered VBN I-VP O U
by IN B-PP O U
children NNS B-NP O U
. . O O U

He PRP B-NP O U
also RB B-ADVP O U
estimated VBD B-VP O U
that IN B-SBAR O U
only RB B-NP O U
25 CD I-NP O U
percent NN I-NP O U
of IN B-PP O U
bites NNS B-NP O U
were VBD B-VP O U
reported VBN I-VP O U
because IN B-SBAR O U
medical JJ B-NP O U
attention NN I-NP O U
was VBD B-VP O U
not RB I-VP O U
needed VBN I-VP O U
. . O O U

O0r NNP B-NP B-PER M-3
Rjoch NNP I-NP I-PER M-3
, , O O U
president NN B-NP O U
of IN B-PP O U
the DT B-NP O U
National NNP I-NP B-ORG U
poihal NNP I-NP I-ORG M-3
Coo1col NNP I-NP I-ORG M-3
Acsoclution NNP I-NP I-ORG M-3
, , O O U
said VBD B-VP O U
aggressiveness NN B-NP O U
in IN B-PP O U
dogs NNS B-NP O U
was VBD B-VP O U
related VBN I-VP O U
more JJR B-NP O U
to TO B-VP O U
gender NN B-NP O U
than IN B-PP O U
breed NN B-NP O U
and CC O O U
a DT B-NP O U
male JJ I-NP O U
dog NN I-NP O U
that WDT B-NP O U
had VBD B-VP O U
not RB I-VP O U
been VBN I-VP O U
neutered VBN I-VP O U
was VBD B-VP O U
three CD B-NP O U
times NNS I-NP O U
more RBR B-ADJP O U
likely JJ I-ADJP O U
to TO B-VP O U
bite VB I-VP O U
than IN B-SBAR O U
an DT B-NP O U
unspayed JJ I-NP O U
female NN I-NP O U
. . O O U

The DT B-NP O U
five CD I-NP O U
breeds NNS I-NP O U
credited VBN B-VP O U
with IN B-PP O U
the DT B-NP O U
most JJS I-NP O U
incidents NNS I-NP O U
were VBD B-VP O U
chow VBN I-VP O U
chows JJ B-ADJP O U
, , O O U
Rottwei!en9 NNP B-NP B-MISC M-3
, , O O U
Eormsn JJ B-NP B-MISC M-3
aheohords NNS I-NP I-MISC M-3
, , O O U
oochcr NN B-NP B-MISC M-3
8panjols NNS I-NP I-MISC M-3
and CC O O U
Dslnattans NNPS B-NP B-MISC M-3
. . O O U
" " O O U

The DT B-NP O U
trends NNS I-NP O U
in IN B-PP O U
dog NN B-NP O U
bites NNS I-NP O U
by IN B-PP O U
particular JJ B-NP O U
breeds NNS I-NP O U
have VBP B-VP O U
more JJR B-NP O U
to TO B-VP O U
do VB I-VP O U
with IN B-PP O U
fad NN B-NP O U
pets NNS I-NP O U
owned VBN B-VP O U
by IN B-PP O U
individuals NNS B-NP O U
who WP B-NP O U
need VBP B-VP O U
to TO I-VP O U
have VB I-VP O U
something NN B-NP O U
unique JJ B-ADJP O U
. . O O U

Speaking VBG B-VP O U
strictly RB B-ADVP O U
of IN B-PP O U
dogs NNS B-NP O U
, , O O U
15 CD B-NP O U
